"season_type","season","week","game_date","matchup","home_team","away_team","away_score","home_score","total","total_line","spread","spread_line","div_game","roof","surface"
"REG",2016,15,"2016-12-18","DENNE","DEN","NE",16,3,19,43.5,-13,-3,0,"outdoors","grass"
"REG",2016,15,"2016-12-18","ARINO","ARI","NO",48,41,89,48.5,-7,3,0,"closed","grass"
"REG",2016,15,"2016-12-18","LACLV","LAC","LV",19,16,35,49.5,-3,-2.5,1,"outdoors","grass"
"REG",2016,15,"2016-12-18","BALPHI","BAL","PHI",26,27,53,41,1,5,0,"outdoors","grass"
"REG",2016,15,"2016-12-18","CINPIT","CIN","PIT",24,20,44,45.5,-4,-3,1,"outdoors","fieldturf"
"REG",2016,15,"2016-12-18","ATLSF","ATL","SF",13,41,54,51.5,28,13.5,0,"dome","fieldturf"
"REG",2016,15,"2016-12-18","DALTB","DAL","TB",20,26,46,47.5,6,7,0,"closed","matrixturf"
"REG",2016,15,"2016-12-18","KCTEN","KC","TEN",19,17,36,43,-2,6,0,"outdoors","grass"
"REG",2016,16,"2016-12-24","SEAARI","SEA","ARI",34,31,65,43.5,-3,9,1,"outdoors","fieldturf"
"REG",2016,16,"2016-12-24","CARATL","CAR","ATL",33,16,49,48.5,-17,-3,1,"outdoors","grass"
"REG",2016,16,"2016-12-25","PITBAL","PIT","BAL",27,31,58,46.5,4,5.5,1,"outdoors","grass"
"REG",2016,16,"2016-12-24","HOUCIN","HOU","CIN",10,12,22,41.5,2,3,0,"closed","fieldturf"
"REG",2016,16,"2016-12-25","KCDEN","KC","DEN",10,33,43,38.5,23,3.5,1,"outdoors","grass"
"REG",2016,16,"2016-12-26","DALDET","DAL","DET",21,42,63,47,21,6.5,0,"closed","matrixturf"
"REG",2016,16,"2016-12-24","LVIND","LV","IND",25,33,58,52,8,3.5,0,"outdoors","grass"
"REG",2016,16,"2016-12-24","BUFMIA","BUF","MIA",34,31,65,44.5,-3,4.5,1,"outdoors","a_turf"
"REG",2016,16,"2016-12-24","GBMIN","GB","MIN",25,38,63,44.5,13,6,1,"outdoors","grass"
"REG",2016,16,"2016-12-22","PHINYG","PHI","NYG",19,24,43,42.5,5,2,1,"outdoors","grass"
"REG",2016,16,"2016-12-24","NENYJ","NE","NYJ",3,41,44,45,38,17,1,"outdoors","fieldturf"
"REG",2016,16,"2016-12-24","CLELAC","CLE","LAC",17,20,37,45,3,-4.5,0,"outdoors","grass"
"REG",2016,16,"2016-12-24","LASF","LA","SF",22,21,43,39.5,-1,6,1,"outdoors","grass"
"REG",2016,16,"2016-12-24","NOTB","NO","TB",24,31,55,53,7,3,1,"dome","sportturf"
"REG",2016,16,"2016-12-24","JAXTEN","JAX","TEN",17,38,55,44,21,-4,1,"outdoors","grass"
"REG",2016,16,"2016-12-24","CHIWAS","CHI","WAS",41,21,62,49,-20,-3,0,"outdoors","grass"
"REG",2016,17,"2017-01-01","LAARI","LA","ARI",44,6,50,39,-38,-7,1,"outdoors","grass"
"REG",2016,17,"2017-01-01","CINBAL","CIN","BAL",10,27,37,40.5,17,-2.5,1,"outdoors","fieldturf"
"REG",2016,17,"2017-01-01","NYJBUF","NYJ","BUF",10,30,40,43,20,-3.5,1,"outdoors","fieldturf"
"REG",2016,17,"2017-01-01","TBCAR","TB","CAR",16,17,33,44.5,1,3.5,1,"outdoors","grass"
"REG",2016,17,"2017-01-01","MINCHI","MIN","CHI",10,38,48,44,28,6,1,"dome","sportturf"
"REG",2016,17,"2017-01-01","PITCLE","PIT","CLE",24,27,51,41.5,3,3.5,1,"outdoors","grass"
"REG",2016,17,"2017-01-01","PHIDAL","PHI","DAL",13,27,40,44,14,6.5,1,"outdoors","grass"
"REG",2016,17,"2017-01-01","DETGB","DET","GB",31,24,55,50,-7,-3.5,1,"dome","fieldturf"
"REG",2016,17,"2017-01-01","TENHOU","TEN","HOU",17,24,41,41.5,7,3,1,"outdoors","grass"
"REG",2016,17,"2017-01-01","INDJAX","IND","JAX",20,24,44,48.5,4,5.5,1,"closed","fieldturf"
"REG",2016,17,"2017-01-01","LACKC","LAC","KC",37,27,64,45,-10,-5.5,1,"outdoors","grass"
"REG",2016,17,"2017-01-01","MIANE","MIA","NE",35,14,49,47,-21,-7.5,1,"outdoors","grass"
"REG",2016,17,"2017-01-01","ATLNO","ATL","NO",32,38,70,58.5,6,7.5,1,"dome","fieldturf"
"REG",2016,17,"2017-01-01","WASNYG","WAS","NYG",19,10,29,47.5,-9,10,1,"outdoors","grass"
"REG",2016,17,"2017-01-01","DENLV","DEN","LV",6,24,30,40,18,1,1,"outdoors","grass"
"REG",2016,17,"2017-01-01","SFSEA","SF","SEA",25,23,48,44.5,-2,-11.5,1,"outdoors","grass"
"POST",2016,18,"2017-01-07","SEADET","SEA","DET",6,26,32,45.5,20,8,0,"outdoors","fieldturf"
"POST",2016,18,"2017-01-08","PITMIA","PIT","MIA",12,30,42,47.5,18,11,0,"outdoors","grass"
"POST",2016,18,"2017-01-08","GBNYG","GB","NYG",13,38,51,46.5,25,5,0,"outdoors","grass"
"POST",2016,18,"2017-01-07","HOULV","HOU","LV",14,27,41,37.5,13,4,0,"closed","fieldturf"
"POST",2016,19,"2017-01-15","DALGB","DAL","GB",34,31,65,52.5,-3,5.5,0,"closed","matrixturf"
"POST",2016,19,"2017-01-14","NEHOU","NE","HOU",16,34,50,44,18,16,0,"outdoors","fieldturf"
"POST",2016,19,"2017-01-15","KCPIT","KC","PIT",18,16,34,45.5,-2,2.5,0,"outdoors","grass"
"POST",2016,19,"2017-01-14","ATLSEA","ATL","SEA",20,36,56,51,16,6.5,0,"dome","fieldturf"
"POST",2016,20,"2017-01-22","ATLGB","ATL","GB",21,44,65,59.5,23,6.5,0,"dome","fieldturf"
"POST",2016,20,"2017-01-22","NEPIT","NE","PIT",17,36,53,49.5,19,5.5,0,"outdoors","fieldturf"
"POST",2016,21,"2017-02-05","ATLNE","ATL","NE",34,28,62,57,-6,-3,0,"closed","fieldturf"
"REG",2017,1,"2017-09-10","DETARI","DET","ARI",23,35,58,48.5,12,-2.5,0,"dome","fieldturf"
"REG",2017,1,"2017-09-10","CHIATL","CHI","ATL",23,17,40,48,-6,-6.5,0,"outdoors","grass"
"REG",2017,1,"2017-09-10","CINBAL","CIN","BAL",20,0,20,41.5,-20,2.5,1,"outdoors","fieldturf"
"REG",2017,1,"2017-09-10","SFCAR","SF","CAR",23,3,26,45.5,-20,-4.5,0,"outdoors","grass"
"REG",2017,1,"2017-09-10","LAIND","LA","IND",9,46,55,41.5,37,3.5,0,"outdoors","grass"
"REG",2017,1,"2017-09-10","HOUJAX","HOU","JAX",29,7,36,38,-22,5.5,1,"open","astroturf"
"REG",2017,1,"2017-09-07","NEKC","NE","KC",42,27,69,47.5,-15,8,0,"outdoors","fieldturf"
"REG",2017,1,"2017-09-11","DENLAC","DEN","LAC",21,24,45,41.5,3,3,1,"outdoors","grass"
"REG",2017,1,"2017-09-11","MINNO","MIN","NO",19,29,48,47.5,10,3,0,"dome","sportturf"
"REG",2017,1,"2017-09-10","DALNYG","DAL","NYG",3,19,22,46.5,16,6,1,"closed","matrixturf"
"REG",2017,1,"2017-09-10","BUFNYJ","BUF","NYJ",12,21,33,42,9,7,1,"outdoors","a_turf"
"REG",2017,1,"2017-09-10","TENLV","TEN","LV",26,16,42,49.5,-10,2.5,0,"outdoors","grass"
"REG",2017,1,"2017-09-10","WASPHI","WAS","PHI",30,17,47,49.5,-13,-2,1,"outdoors","grass"
"REG",2017,1,"2017-09-10","CLEPIT","CLE","PIT",21,18,39,47,-3,-10,1,"outdoors","grass"
"REG",2017,1,"2017-09-10","GBSEA","GB","SEA",9,17,26,49.5,8,2.5,0,"outdoors","grass"
"REG",2017,2,"2017-09-17","INDARI","IND","ARI",16,13,29,44,-3,-7,0,"closed","fieldturf"
"REG",2017,2,"2017-09-17","CARBUF","CAR","BUF",3,9,12,43,6,6.5,0,"outdoors","grass"
"REG",2017,2,"2017-09-17","TBCHI","TB","CHI",7,29,36,44,22,7,0,"outdoors","grass"
"REG",2017,2,"2017-09-17","BALCLE","BAL","CLE",10,24,34,39.5,14,7.5,1,"outdoors","grass"
"REG",2017,2,"2017-09-17","DENDAL","DEN","DAL",17,42,59,44,25,-2.5,0,"outdoors","grass"
"REG",2017,2,"2017-09-18","NYGDET","NYG","DET",24,10,34,42,-14,3,0,"outdoors","fieldturf"
"REG",2017,2,"2017-09-17","ATLGB","ATL","GB",23,34,57,55,11,3.5,0,"open","fieldturf"
"REG",2017,2,"2017-09-14","CINHOU","CIN","HOU",13,9,22,38,-4,5.5,0,"outdoors","fieldturf"
"REG",2017,2,"2017-09-17","LACMIA","LAC","MIA",19,17,36,46.5,-2,3.5,0,"outdoors","grass"
"REG",2017,2,"2017-09-17","PITMIN","PIT","MIN",9,26,35,43,17,8.5,0,"outdoors","grass"
"REG",2017,2,"2017-09-17","NONE","NO","NE",36,20,56,55,-16,-5.5,0,"dome","sportturf"
"REG",2017,2,"2017-09-17","LVNYJ","LV","NYJ",20,45,65,44,25,14,0,"outdoors","grass"
"REG",2017,2,"2017-09-17","KCPHI","KC","PHI",20,27,47,46.5,7,4,0,"outdoors","grass"
"REG",2017,2,"2017-09-17","SEASF","SEA","SF",9,12,21,42,3,13.5,1,"outdoors","fieldturf"
"REG",2017,2,"2017-09-17","JAXTEN","JAX","TEN",37,16,53,42,-21,-1,1,"outdoors","grass"
"REG",2017,2,"2017-09-17","LAWAS","LA","WAS",27,20,47,45.5,-7,3,0,"outdoors","grass"
"REG",2017,3,"2017-09-24","DETATL","DET","ATL",30,26,56,51,-4,-3,0,"dome","fieldturf"
"REG",2017,3,"2017-09-24","JAXBAL","JAX","BAL",7,44,51,38,37,-3,0,"outdoors","grass"
"REG",2017,3,"2017-09-24","GBCIN","GB","CIN",24,27,51,47.5,3,7,0,"outdoors","grass"
"REG",2017,3,"2017-09-24","INDCLE","IND","CLE",28,31,59,42,3,1,0,"closed","fieldturf"
"REG",2017,3,"2017-09-25","ARIDAL","ARI","DAL",28,17,45,46.5,-11,-3,0,"closed","grass"
"REG",2017,3,"2017-09-24","BUFDEN","BUF","DEN",16,26,42,40,10,-3.5,0,"outdoors","a_turf"
"REG",2017,3,"2017-09-24","NEHOU","NE","HOU",33,36,69,44.5,3,13.5,0,"outdoors","fieldturf"
"REG",2017,3,"2017-09-24","LACKC","LAC","KC",24,10,34,47.5,-14,-3,1,"outdoors","grass"
"REG",2017,3,"2017-09-21","SFLA","SF","LA",41,39,80,40.5,-2,-3,1,"outdoors","grass"
"REG",2017,3,"2017-09-24","NYJMIA","NYJ","MIA",6,20,26,43,14,-5.5,1,"outdoors","fieldturf"
"REG",2017,3,"2017-09-24","CARNO","CAR","NO",34,13,47,46.5,-21,5.5,1,"outdoors","grass"
"REG",2017,3,"2017-09-24","PHINYG","PHI","NYG",24,27,51,42,3,5,1,"outdoors","grass"
"REG",2017,3,"2017-09-24","WASLV","WAS","LV",10,27,37,53,17,-3.5,0,"outdoors","grass"
"REG",2017,3,"2017-09-24","CHIPIT","CHI","PIT",17,23,40,43.5,6,-7,0,"outdoors","grass"
"REG",2017,3,"2017-09-24","TENSEA","TEN","SEA",27,33,60,42,6,2,0,"outdoors","grass"
"REG",2017,3,"2017-09-24","MINTB","MIN","TB",17,34,51,41,17,0,0,"dome","sportturf"
"REG",2017,4,"2017-10-01","ATLBUF","ATL","BUF",23,17,40,48,-6,8,0,"closed","fieldturf"
"REG",2017,4,"2017-10-01","NECAR","NE","CAR",33,30,63,48,-3,9,0,"outdoors","fieldturf"
"REG",2017,4,"2017-09-28","GBCHI","GB","CHI",14,35,49,44,21,7.5,1,"outdoors","grass"
"REG",2017,4,"2017-10-01","CLECIN","CLE","CIN",31,7,38,41.5,-24,-3,1,"outdoors","grass"
"REG",2017,4,"2017-10-01","MINDET","MIN","DET",14,7,21,43,-7,2.5,1,"dome","sportturf"
"REG",2017,4,"2017-10-01","SEAIND","SEA","IND",18,46,64,41.5,28,12.5,0,"outdoors","fieldturf"
"REG",2017,4,"2017-10-01","NYJJAX","NYJ","JAX",20,23,43,38.5,3,-4,0,"outdoors","fieldturf"
"REG",2017,4,"2017-10-01","DALLA","DAL","LA",35,30,65,51,-5,5,0,"closed","matrixturf"
"REG",2017,4,"2017-10-01","MIANO","MIA","NO",20,0,20,51.5,-20,-4,0,"outdoors","grass"
"REG",2017,4,"2017-10-01","TBNYG","TB","NYG",23,25,48,46,2,2.5,0,"outdoors","grass"
"REG",2017,4,"2017-10-01","DENLV","DEN","LV",10,16,26,44,6,3.5,1,"outdoors","grass"
"REG",2017,4,"2017-10-01","LACPHI","LAC","PHI",26,24,50,48,-2,1.5,0,"outdoors","grass"
"REG",2017,4,"2017-10-01","BALPIT","BAL","PIT",26,9,35,42,-17,-3.5,1,"outdoors","grass"
"REG",2017,4,"2017-10-01","ARISF","ARI","SF",15,18,33,43,3,6.5,1,"closed","grass"
"REG",2017,4,"2017-10-01","HOUTEN","HOU","TEN",14,57,71,43,43,-2.5,1,"open","astroturf"
"REG",2017,4,"2017-10-02","KCWAS","KC","WAS",20,29,49,48,9,6.5,0,"outdoors","grass"
"REG",2017,5,"2017-10-08","PHIARI","PHI","ARI",7,34,41,45,27,6,0,"outdoors","grass"
"REG",2017,5,"2017-10-08","LVBAL","LV","BAL",30,17,47,40.5,-13,3,0,"outdoors","grass"
"REG",2017,5,"2017-10-08","CINBUF","CIN","BUF",16,20,36,39,4,3,0,"outdoors","fieldturf"
"REG",2017,5,"2017-10-08","DETCAR","DET","CAR",27,24,51,42,-3,2,0,"dome","fieldturf"
"REG",2017,5,"2017-10-08","DALGB","DAL","GB",35,31,66,52,-4,2.5,0,"closed","matrixturf"
"REG",2017,5,"2017-10-08","PITJAX","PIT","JAX",30,9,39,41,-21,7.5,0,"outdoors","grass"
"REG",2017,5,"2017-10-08","HOUKC","HOU","KC",42,34,76,45,-8,-2,0,"closed","astroturf"
"REG",2017,5,"2017-10-08","NYGLAC","NYG","LAC",27,22,49,45.5,-5,3,0,"outdoors","fieldturf"
"REG",2017,5,"2017-10-09","CHIMIN","CHI","MIN",20,17,37,41,-3,-3.5,1,"outdoors","grass"
"REG",2017,5,"2017-10-05","TBNE","TB","NE",19,14,33,54.5,-5,-3.5,0,"outdoors","grass"
"REG",2017,5,"2017-10-08","CLENYJ","CLE","NYJ",17,14,31,41.5,-3,-1.5,0,"outdoors","grass"
"REG",2017,5,"2017-10-08","LASEA","LA","SEA",16,10,26,46.5,-6,2,1,"outdoors","grass"
"REG",2017,5,"2017-10-08","INDSF","IND","SF",23,26,49,43.5,3,-1,0,"closed","fieldturf"
"REG",2017,5,"2017-10-08","MIATEN","MIA","TEN",10,16,26,41.5,6,0,0,"outdoors","grass"
"REG",2017,6,"2017-10-15","BALCHI","BAL","CHI",27,24,51,39.5,-3,5.5,0,"outdoors","grass"
"REG",2017,6,"2017-10-15","HOUCLE","HOU","CLE",17,33,50,46,16,7.5,0,"closed","astroturf"
"REG",2017,6,"2017-10-15","NODET","NO","DET",38,52,90,50.5,14,6,0,"dome","sportturf"
"REG",2017,6,"2017-10-15","MINGB","MIN","GB",10,23,33,46,13,-3,1,"dome","sportturf"
"REG",2017,6,"2017-10-16","TENIND","TEN","IND",22,36,58,46,14,7,1,"outdoors","grass"
"REG",2017,6,"2017-10-15","JAXLA","JAX","LA",27,17,44,42,-10,1,0,"outdoors","grass"
"REG",2017,6,"2017-10-15","LVLAC","LV","LAC",17,16,33,48.5,-1,3,1,"outdoors","grass"
"REG",2017,6,"2017-10-15","ATLMIA","ATL","MIA",20,17,37,46,-3,14,0,"closed","fieldturf"
"REG",2017,6,"2017-10-15","NYJNE","NYJ","NE",24,17,41,48.5,-7,-9,1,"outdoors","fieldturf"
"REG",2017,6,"2017-10-15","DENNYG","DEN","NYG",23,10,33,37.5,-13,14,0,"outdoors","grass"
"REG",2017,6,"2017-10-12","CARPHI","CAR","PHI",28,23,51,44,-5,3,0,"outdoors","grass"
"REG",2017,6,"2017-10-15","KCPIT","KC","PIT",19,13,32,46.5,-6,3.5,0,"outdoors","grass"
"REG",2017,6,"2017-10-15","WASSF","WAS","SF",24,26,50,46,2,12,0,"outdoors","grass"
"REG",2017,6,"2017-10-15","ARITB","ARI","TB",33,38,71,46.5,5,-2.5,0,"closed","grass"
"REG",2017,7,"2017-10-22","LAARI","LA","ARI",0,33,33,45.5,33,3,1,"outdoors","grass"
"REG",2017,7,"2017-10-22","NEATL","NE","ATL",7,23,30,56.5,16,3,0,"outdoors","fieldturf"
"REG",2017,7,"2017-10-22","MINBAL","MIN","BAL",16,24,40,37.5,8,5,0,"dome","sportturf"
"REG",2017,7,"2017-10-22","CHICAR","CHI","CAR",3,17,20,39.5,14,-2.5,0,"outdoors","grass"
"REG",2017,7,"2017-10-22","PITCIN","PIT","CIN",14,29,43,40,15,4,1,"outdoors","grass"
"REG",2017,7,"2017-10-22","SFDAL","SF","DAL",40,10,50,48,-30,-6.5,0,"outdoors","grass"
"REG",2017,7,"2017-10-22","LACDEN","LAC","DEN",0,21,21,41,21,-1,1,"outdoors","grass"
"REG",2017,7,"2017-10-22","INDJAX","IND","JAX",27,0,27,41,-27,-3,1,"closed","fieldturf"
"REG",2017,7,"2017-10-19","LVKC","LV","KC",30,31,61,46.5,1,-3,1,"outdoors","grass"
"REG",2017,7,"2017-10-22","GBNO","GB","NO",26,17,43,45.5,-9,-3.5,0,"outdoors","grass"
"REG",2017,7,"2017-10-22","MIANYJ","MIA","NYJ",28,31,59,40,3,3,1,"outdoors","grass"
"REG",2017,7,"2017-10-22","NYGSEA","NYG","SEA",24,7,31,39,-17,-4,0,"outdoors","fieldturf"
"REG",2017,7,"2017-10-22","BUFTB","BUF","TB",27,30,57,46.5,3,3,0,"outdoors","a_turf"
"REG",2017,7,"2017-10-22","CLETEN","CLE","TEN",12,9,21,42.5,-3,-5.5,0,"outdoors","grass"
"REG",2017,7,"2017-10-23","PHIWAS","PHI","WAS",24,34,58,48.5,10,5,1,"outdoors","grass"
"REG",2017,8,"2017-10-29","NYJATL","NYJ","ATL",25,20,45,43.5,-5,-6.5,0,"outdoors","fieldturf"
"REG",2017,8,"2017-10-29","TBCAR","TB","CAR",17,3,20,46,-14,1.5,1,"outdoors","grass"
"REG",2017,8,"2017-10-29","NOCHI","NO","CHI",12,20,32,46,8,7.5,0,"dome","sportturf"
"REG",2017,8,"2017-10-29","WASDAL","WAS","DAL",33,19,52,46.5,-14,-3,1,"outdoors","grass"
"REG",2017,8,"2017-10-30","KCDEN","KC","DEN",19,29,48,42,10,7,1,"outdoors","grass"
"REG",2017,8,"2017-10-29","SEAHOU","SEA","HOU",38,41,79,45,3,6,0,"outdoors","fieldturf"
"REG",2017,8,"2017-10-29","CININD","CIN","IND",23,24,47,44,1,11,0,"outdoors","fieldturf"
"REG",2017,8,"2017-10-29","NELAC","NE","LAC",13,21,34,49.5,8,6.5,0,"outdoors","fieldturf"
"REG",2017,8,"2017-10-26","BALMIA","BAL","MIA",0,40,40,38,40,3,0,"outdoors","grass"
"REG",2017,8,"2017-10-29","CLEMIN","CLE","MIN",33,16,49,38.5,-17,-11,0,"outdoors","grass"
"REG",2017,8,"2017-10-29","BUFLV","BUF","LV",14,34,48,47,20,2.5,0,"outdoors","a_turf"
"REG",2017,8,"2017-10-29","DETPIT","DET","PIT",20,15,35,44.5,-5,-3,0,"dome","fieldturf"
"REG",2017,8,"2017-10-29","PHISF","PHI","SF",10,33,43,45,23,13,0,"outdoors","grass"
"REG",2017,9,"2017-11-05","SFARI","SF","ARI",20,10,30,39,-10,-2.5,1,"outdoors","grass"
"REG",2017,9,"2017-11-05","CARATL","CAR","ATL",17,20,37,42,3,-3,1,"outdoors","grass"
"REG",2017,9,"2017-11-05","TENBAL","TEN","BAL",20,23,43,41,3,3,0,"outdoors","grass"
"REG",2017,9,"2017-11-02","NYJBUF","NYJ","BUF",21,34,55,42,13,-3,1,"outdoors","fieldturf"
"REG",2017,9,"2017-11-05","JAXCIN","JAX","CIN",7,23,30,38,16,6,0,"outdoors","grass"
"REG",2017,9,"2017-11-05","PHIDEN","PHI","DEN",23,51,74,41,28,7,0,"outdoors","grass"
"REG",2017,9,"2017-11-06","GBDET","GB","DET",30,17,47,42.5,-13,-2.5,1,"outdoors","grass"
"REG",2017,9,"2017-11-05","HOUIND","HOU","IND",20,14,34,45,-6,6,1,"closed","astroturf"
"REG",2017,9,"2017-11-05","DALKC","DAL","KC",17,28,45,53,11,2,0,"closed","matrixturf"
"REG",2017,9,"2017-11-05","NYGLA","NYG","LA",51,17,68,42.5,-34,-5.5,0,"outdoors","fieldturf"
"REG",2017,9,"2017-11-05","MIALV","MIA","LV",27,24,51,44.5,-3,-3,0,"outdoors","grass"
"REG",2017,9,"2017-11-05","NOTB","NO","TB",10,30,40,54,20,7,1,"dome","sportturf"
"REG",2017,9,"2017-11-05","SEAWAS","SEA","WAS",17,14,31,44.5,-3,8,0,"outdoors","fieldturf"
"REG",2017,10,"2017-11-12","TENCIN","TEN","CIN",20,24,44,40.5,4,4.5,0,"outdoors","grass"
