Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Years
189,Kellen Davis,CHI,27,TE,16,15,44,19,43.20%,229,12.1,2,11,25,5.2,1.2,14.3,1,2012
366,Kellen Davis,SEA,28,TE,15,4,4,3,75.00%,32,10.7,1,2,23,8,0.2,2.1,0,2013
459,Kellen Davis,DET,29,TE,6,0,3,0,0.00%,0,,0,0,0,0,0,0,,2014
382,Kellen Davis,NYJ,30,TE,16,9,11,3,27.30%,18,6,1,2,9,1.6,0.2,1.1,0,2015
477,Kellen Davis,NYJ,31,TE,8,7,1,0,0.00%,0,,0,0,0,0,0,0,0,2016
328,Kellen Winslow,CLE,21,TE,2,2,11,5,45.50%,50,10,0,3,21,4.5,2.5,25,0,2004
9,Kellen Winslow,CLE,23,TE,16,16,120,89,74.20%,875,9.8,3,41,40,7.3,5.6,54.7,1,2006
86,Kellen Winslow,CLE,25,TE,10,8,83,43,51.80%,428,10,3,25,30,5.2,4.3,42.8,1,2008
21,Kellen Winslow,TAM,26,TE,16,14,127,77,60.60%,884,11.5,5,46,42,7,4.8,55.3,0,2009
33,Kellen Winslow,TAM,27,TE,16,11,98,66,67.30%,730,11.1,5,36,41,7.4,4.1,45.6,1,2010
22,Kellen Winslow,TAM,28,TE,16,15,123,75,61.00%,763,10.2,2,40,37,6.2,4.7,47.7,2,2011
467,Kellen Winslow,NWE,29,TE,1,0,2,1,50.00%,12,12,0,1,12,6,1,12,0,2012
149,Kellen Winslow,NYJ,30,TE,12,3,47,31,66.00%,388,12.5,2,20,34,8.3,2.6,32.3,0,2013
19,Kellen Winslow*,CLE,24,TE,16,14,148,82,55.40%,1106,13.5,5,56,49,7.5,5.1,69.1,2,2007
75,Ken Dilger,IND,29,TE,16,16,72,47,65.30%,538,11.4,3,27,32,7.5,2.9,33.6,1,2000
123,Ken Dilger,TAM,31,TE,16,15,48,34,70.80%,329,9.7,2,14,40,6.9,2.1,20.6,1,2002
158,Ken Dilger,TAM,32,TE,15,15,41,22,53.70%,244,11.1,1,10,48,6,1.5,16.3,1,2003
83,Ken Dilger,TAM,33,TE,16,14,55,39,70.90%,345,8.8,3,14,45,6.3,2.4,21.6,0,2004
109,Ken Dilger*,IND,30,TE,16,16,54,32,59.30%,343,10.7,1,16,44,6.4,2,21.4,2,2001
362,Kendall Blanton,LAR,26,TE,11,2,7,4,57.10%,37,9.3,0,2,23,5.3,0.4,3.4,1,2021
405,Kendall Blanton,LAR,27,TE,4,0,2,2,100.00%,35,17.5,0,1,28,17.5,0.5,8.8,0,2022
464,Kenny Yeboah,NYJ,23,TE,9,0,3,2,66.70%,36,18,0,2,24,12,0.2,4,0,2021
260,Kevin Boss,NYG,23,TE,13,2,14,9,64.30%,118,13.1,2,9,23,8.4,0.7,9.1,0,2007
118,Kevin Boss,NYG,24,TE,15,15,55,33,60.00%,384,11.6,6,20,28,7,2.2,25.6,0,2008
96,Kevin Boss,NYG,25,TE,15,15,69,42,60.90%,567,13.5,5,26,35,8.2,2.8,37.8,0,2009
126,Kevin Boss,NYG,26,TE,15,13,70,35,50.00%,531,15.2,5,20,54,7.6,2.3,35.4,1,2010
141,Kevin Boss,OAK,27,TE,14,11,40,28,70.00%,368,13.1,3,18,35,9.2,2,26.3,0,2011
362,Kevin Boss,KAN,28,TE,2,2,3,3,100.00%,65,21.7,1,3,29,21.7,1.5,32.5,0,2012
378,Kevin Brock,BUF,25,TE,2,0,2,2,100.00%,27,13.5,0,2,21,13.5,1,13.5,0,2011
361,Kevin Brock,2TM,27,TE,8,0,6,3,50.00%,36,12,0,0,25,6,0.4,4.5,0,2013
333,Kevin Brock,CIN,28,TE,14,2,6,5,83.30%,21,4.2,0,2,10,3.5,0.4,1.5,0,2014
390,Kevin Everett,BUF,24,TE,16,4,1,1,100.00%,1,1,0,0,1,1,0.1,0.1,0,2006
403,Kevin Everett,BUF,25,TE,1,1,1,1,100.00%,3,3,0,0,3,3,1,3,0,2007
516,Kevin Rader,PIT,25,TE,1,1,1,0,0.00%,0,,0,0,0,0,0,0,,2020
447,Kevin Rader,PIT,26,TE,6,1,3,2,66.70%,8,4,0,0,7,2.7,0.3,1.3,0,2021
357,Kevin Ware,WAS,23,TE,11,2,7,3,42.90%,17,5.7,0,0,7,2.4,0.3,1.5,0,2003
441,Kevin Ware,SFO,24,TE,5,0,1,1,100.00%,9,9,0,0,9,9,0.2,1.8,0,2004
444,Khari Lee,CHI,23,TE,16,7,3,1,33.30%,7,7,0,0,7,2.3,0.1,0.4,0,2015
483,Khari Lee,DET,24,TE,8,0,1,0,0.00%,0,,0,0,0,0,0,0,,2016
467,Khari Lee,BUF,26,TE,2,0,1,1,100.00%,5,5,0,0,5,5,0.5,2.5,0,2018
354,Kirk McMullen,CIN,24,TE,7,2,6,2,33.30%,15,7.5,0,2,11,2.5,0.3,2.1,0,2001
324,Ko Kieft,TAM,24,TE,17,12,10,7,70.00%,80,11.4,1,5,19,8,0.4,4.7,0,2022
257,Konrad Reuland,NYJ,25,TE,16,3,16,11,68.80%,83,7.5,0,6,18,5.2,0.7,5.2,0,2012
443,Konrad Reuland,NYJ,26,TE,10,0,3,1,33.30%,7,7,0,0,7,2.3,0.1,0.7,0,2013
364,Kory Sperry,MIA,24,TE,8,1,6,3,50.00%,31,10.3,1,3,13,5.2,0.4,3.9,0,2009
351,Kory Sperry,SDG,25,TE,7,1,4,4,100.00%,73,18.3,0,3,35,18.3,0.6,10.4,0,2010
441,Kory Sperry,SDG,26,TE,16,4,5,1,20.00%,32,32,0,1,32,6.4,0.1,2,0,2011
451,Kory Sperry,ARI,28,TE,8,2,1,1,100.00%,16,16,0,1,16,16,0.1,2,0,2013
171,Kris Mangum,CAR,27,TE,15,7,31,19,61.30%,215,11.3,1,13,31,6.9,1.3,14.3,0,2000
201,Kris Mangum,CAR,28,TE,16,10,27,15,55.60%,89,5.9,2,8,11,3.3,0.9,5.6,0,2001
214,Kris Mangum,CAR,29,TE,16,8,29,16,55.20%,159,9.9,0,7,35,5.5,1,9.9,0,2002
190,Kris Mangum,CAR,30,TE,16,11,29,17,58.60%,199,11.7,0,12,34,6.9,1.1,12.4,0,2003
100,Kris Mangum,CAR,31,TE,15,10,58,34,58.60%,323,9.5,3,19,26,5.6,2.3,21.5,0,2004
162,Kris Mangum,CAR,32,TE,14,9,35,23,65.70%,202,8.8,2,16,24,5.8,1.6,14.4,0,2005
173,Kris Mangum,CAR,33,TE,15,5,33,21,63.60%,170,8.1,1,11,19,5.2,1.4,11.3,0,2006
358,Kris Wilson,KAN,24,TE,14,1,5,3,60.00%,33,11,0,3,16,6.6,0.2,2.4,0,2005
351,Kris Wilson,SDG,28,TE,16,0,6,4,66.70%,28,7,1,2,21,4.7,0.3,1.8,0,2009
320,Kris Wilson,SDG,29,TE,14,7,,6,0.00%,73,12.2,0,0,37,,0.4,5.2,1,2010
337,Kyle Adams,CHI,24,TE,15,2,8,4,50.00%,40,10,0,2,17,5,0.3,2.7,0,2012
38,Kyle Brady,JAX,28,TE,16,15,94,64,68.10%,729,11.4,3,39,36,7.8,4,45.6,0,2000
96,Kyle Brady,JAX,29,TE,16,16,63,36,57.10%,386,10.7,2,20,20,6.1,2.3,24.1,0,2001
88,Kyle Brady,JAX,30,TE,16,16,67,43,64.20%,461,10.7,4,26,42,6.9,2.7,28.8,0,2002
128,Kyle Brady,JAX,31,TE,16,15,46,29,63.00%,281,9.7,1,16,26,6.1,1.8,17.6,3,2003
223,Kyle Brady,JAX,32,TE,11,8,23,14,60.90%,103,7.4,1,6,21,4.5,1.3,9.4,0,2004
194,Kyle Brady,JAX,33,TE,16,14,26,18,69.20%,157,8.7,1,6,33,6,1.1,9.8,3,2005
312,Kyle Brady,JAX,34,TE,16,14,8,5,62.50%,37,7.4,0,2,13,4.6,0.3,2.3,0,2006
261,Kyle Brady,NWE,35,TE,14,9,16,9,56.30%,70,7.8,2,5,20,4.4,0.6,5,0,2007
155,Kyle Pitts,ATL,22,TE,10,10,59,28,47.50%,356,12.7,2,20,33,6,2.8,35.6,0,2022
41,Kyle Pitts*,ATL,21,TE,17,15,110,68,61.80%,1026,15.1,1,43,61,9.3,4,60.4,0,2021
159,Kyle Rudolph,MIN,22,TE,15,8,39,26,66.70%,249,9.6,3,15,41,6.4,1.7,16.6,0,2011
152,Kyle Rudolph,MIN,24,TE,8,8,46,30,65.20%,313,10.4,3,13,31,6.8,3.8,39.1,0,2013
175,Kyle Rudolph,MIN,25,TE,9,8,34,24,70.60%,231,9.6,2,13,23,6.8,2.7,25.7,1,2014
76,Kyle Rudolph,MIN,26,TE,16,16,73,49,67.10%,495,10.1,5,25,47,6.8,3.1,30.9,0,2015
19,Kyle Rudolph,MIN,27,TE,16,16,132,83,62.90%,840,10.1,7,50,44,6.4,5.2,52.5,0,2016
47,Kyle Rudolph,MIN,29,TE,16,16,82,64,78.00%,634,9.9,4,32,44,7.7,4,39.6,0,2018
106,Kyle Rudolph,MIN,30,TE,16,16,48,39,81.30%,367,9.4,6,24,32,7.6,2.4,22.9,0,2019
165,Kyle Rudolph,MIN,31,TE,12,12,37,28,75.70%,334,11.9,1,16,25,9,2.3,27.8,1,2020
180,Kyle Rudolph,NYG,32,TE,16,13,39,26,66.70%,257,9.9,1,12,60,6.6,1.6,16.1,0,2021
396,Kyle Rudolph,TAM,33,TE,9,0,5,3,60.00%,28,9.3,1,2,12,5.6,0.3,3.1,0,2022
62,Kyle Rudolph*,MIN,23,TE,16,16,93,53,57.00%,493,9.3,9,34,29,5.3,3.3,30.8,0,2012
56,Kyle Rudolph*,MIN,28,TE,16,16,81,57,70.40%,532,9.3,8,32,34,6.6,3.6,33.3,0,2017
279,Kylen Granson,IND,23,TE,17,0,15,11,73.30%,106,9.6,0,4,27,7.1,0.6,6.2,0,2021
142,Kylen Granson,IND,24,TE,13,4,40,31,77.50%,302,9.7,0,17,32,7.6,2.4,23.2,1,2022
139,L.J. Smith,PHI,23,TE,15,5,46,27,58.70%,321,11.9,1,15,36,7,1.8,21.4,1,2003
104,L.J. Smith,PHI,24,TE,16,8,54,34,63.00%,377,11.1,5,21,31,7,2.1,23.6,0,2004
40,L.J. Smith,PHI,25,TE,16,16,107,61,57.00%,682,11.2,3,37,48,6.4,3.8,42.6,1,2005
61,L.J. Smith,PHI,26,TE,16,15,75,50,66.70%,611,12.2,5,29,65,8.1,3.1,38.2,0,2006
178,L.J. Smith,PHI,27,TE,10,9,43,22,51.20%,236,10.7,1,12,26,5.5,2.2,23.6,1,2007
103,L.J. Smith,PHI,28,TE,13,12,64,37,57.80%,298,8.1,3,16,25,4.7,2.8,22.9,0,2008
384,L.J. Smith,BAL,29,TE,12,0,3,2,66.70%,31,15.5,0,1,26,10.3,0.2,2.6,0,2009
346,Ladarius Green,SDG,22,TE,4,1,4,4,100.00%,56,14,0,1,31,14,1,14,0,2012
198,Ladarius Green,SDG,24,TE,14,4,25,19,76.00%,226,11.9,0,12,28,9,1.4,16.1,0,2014
109,Ladarius Green,SDG,25,TE,13,11,63,37,58.70%,429,11.6,4,24,31,6.8,2.8,33,0,2015
207,Ladarius Green,PIT,26,TE,6,2,34,18,52.90%,304,16.9,1,12,37,8.9,3,50.7,0,2016
286,Lamont Hall,NOR,26,TE,16,5,7,5,71.40%,33,6.6,1,4,13,4.7,0.3,2.1,0,2000
348,Lamont Hall,NOR,27,TE,16,6,2,2,100.00%,15,7.5,0,1,9,7.5,0.1,0.9,1,2001
354,Lamont Hall,NOR,28,TE,16,1,3,2,66.70%,6,3,0,0,4,2,0.1,0.4,0,2002
414,Lamont Hall,NOR,30,TE,16,2,1,1,100.00%,4,4,1,1,4,4,0.1,0.3,0,2004
291,Lamont Hall,NOR,31,TE,16,5,7,6,85.70%,36,6,0,2,8,5.1,0.4,2.3,0,2005
100,Lance Kendricks,STL,24,TE,16,14,64,42,65.60%,519,12.4,4,24,80,8.1,2.6,32.4,1,2012
156,Lance Kendricks,STL,26,TE,16,14,38,27,71.10%,259,9.6,5,17,23,6.8,1.7,16.2,0,2014
174,Lance Kendricks,STL,27,TE,15,12,36,25,69.40%,245,9.8,2,11,37,6.8,1.7,16.3,0,2015
87,Lance Kendricks,LAR,28,TE,16,16,87,50,57.50%,499,10,2,22,44,5.7,3.1,31.2,1,2016
212,Lance Kendricks,GNB,29,TE,16,9,35,18,51.40%,203,11.3,1,8,51,5.8,1.1,12.7,0,2017
217,Lance Kendricks,GNB,30,TE,16,3,25,19,76.00%,170,8.9,1,9,22,6.8,1.2,10.6,0,2018
381,Lance Kendricks,LAC,31,TE,12,1,7,3,42.90%,50,16.7,0,3,24,7.1,0.3,4.2,0,2019
369,Larry Donnell,NYG,25,TE,16,1,6,3,50.00%,31,10.3,0,2,11,5.2,0.2,1.9,0,2013
49,Larry Donnell,NYG,26,TE,16,12,92,63,68.50%,623,9.9,6,36,32,6.8,3.9,38.9,4,2014
155,Larry Donnell,NYG,27,TE,8,8,41,29,70.70%,223,7.7,2,13,22,5.4,3.6,27.9,0,2015
230,Larry Donnell,NYG,28,TE,14,6,22,15,68.20%,92,6.1,1,3,15,4.2,1.1,6.6,1,2016
252,Lawrence Cager,2TM,25,TE,7,4,19,13,68.40%,118,9.1,1,8,20,6.2,1.9,16.9,0,2022
343,Lee Smith,BUF,24,TE,10,3,4,4,100.00%,11,2.8,0,0,6,2.8,0.4,1.1,0,2011
336,Lee Smith,BUF,26,TE,16,14,9,5,55.60%,78,15.6,0,4,28,8.7,0.3,4.9,0,2013
309,Lee Smith,BUF,27,TE,14,10,8,7,87.50%,42,6,1,3,18,5.3,0.5,3,0,2014
271,Lee Smith,OAK,28,TE,15,15,13,12,92.30%,70,5.8,1,4,17,5.4,0.8,4.7,0,2015
331,Lee Smith,OAK,29,TE,4,4,6,6,100.00%,29,4.8,0,0,12,4.8,1.5,7.3,0,2016
302,Lee Smith,OAK,30,TE,16,9,11,8,72.70%,76,9.5,0,4,21,6.9,0.5,4.8,0,2017
291,Lee Smith,OAK,31,TE,16,4,11,10,90.90%,73,7.3,3,5,30,6.6,0.6,4.6,0,2018
388,Lee Smith,BUF,33,TE,10,2,6,4,66.70%,35,8.8,2,3,27,5.8,0.4,3.5,0,2020
310,Lee Smith,ATL,34,TE,16,6,11,9,81.80%,65,7.2,1,3,22,5.9,0.6,4.1,0,2021
390,Lee Vickers,BAL,26,TE,9,2,5,2,40.00%,4,2,0,0,5,0.8,0.2,0.4,0,2007
209,Leonard Pope,ARI,23,TE,16,6,23,16,69.60%,161,10.1,0,7,33,7,1,10.1,0,2006
172,Leonard Pope,ARI,24,TE,13,11,34,23,67.60%,238,10.3,5,12,31,7,1.8,18.3,1,2007
273,Leonard Pope,ARI,25,TE,13,8,13,9,69.20%,77,8.6,0,2,25,5.9,0.7,5.9,0,2008
185,Leonard Pope,KAN,26,TE,13,8,30,20,66.70%,174,8.7,1,8,29,5.8,1.5,13.4,0,2009
266,Leonard Pope,KAN,27,TE,16,6,19,10,52.60%,76,7.6,2,7,14,4,0.6,4.8,0,2010
168,Leonard Pope,KAN,28,TE,16,10,34,24,70.60%,247,10.3,1,12,39,7.3,1.5,15.4,0,2011
375,Leonard Pope,PIT,29,TE,16,2,4,3,75.00%,9,3,2,2,7,2.3,0.2,0.6,0,2012
391,Leonard Stephens,WAS,24,TE,5,0,4,1,25.00%,13,13,0,1,13,3.3,0.2,2.6,0,2002
256,Levine Toilolo,ATL,22,TE,16,3,15,11,73.30%,55,5,2,4,12,3.7,0.7,3.4,0,2013
141,Levine Toilolo,ATL,23,TE,16,16,54,31,57.40%,238,7.7,2,15,20,4.4,1.9,14.9,1,2014
331,Levine Toilolo,ATL,24,TE,16,15,12,7,58.30%,44,6.3,0,3,11,3.7,0.4,2.8,0,2015
256,Levine Toilolo,ATL,25,TE,16,11,19,13,68.40%,264,20.3,2,11,46,13.9,0.8,16.5,0,2016
262,Levine Toilolo,ATL,26,TE,15,12,14,12,85.70%,122,10.2,1,5,25,8.7,0.8,8.1,0,2017
197,Levine Toilolo,DET,27,TE,16,10,24,21,87.50%,263,12.5,1,15,39,11,1.3,16.4,0,2018
430,Levine Toilolo,SFO,28,TE,13,0,2,2,100.00%,10,5,0,0,8,5,0.2,0.8,0,2019
371,Levine Toilolo,NYG,29,TE,16,2,6,5,83.30%,46,9.2,0,3,14,7.7,0.3,2.9,0,2020
385,Logan Paulsen,WAS,23,TE,11,0,2,2,100.00%,10,5,1,1,9,5,0.2,0.9,0,2010
264,Logan Paulsen,WAS,24,TE,16,6,19,11,57.90%,138,12.5,0,7,24,7.3,0.7,8.6,0,2011
158,Logan Paulsen,WAS,25,TE,16,10,38,25,65.80%,308,12.3,1,17,31,8.1,1.6,19.3,0,2012
159,Logan Paulsen,WAS,26,TE,16,14,50,28,56.00%,267,9.5,3,11,33,5.3,1.8,16.7,2,2013
239,Logan Paulsen,WAS,27,TE,16,12,16,13,81.30%,78,6,1,2,16,4.9,0.8,4.9,1,2014
380,Logan Paulsen,CHI,29,TE,16,12,10,3,30.00%,15,5,0,1,7,1.5,0.2,0.9,0,2016
471,Logan Paulsen,SFO,30,TE,14,1,2,0,0.00%,0,,0,0,0,0,0,0,,2017
299,Logan Paulsen,ATL,31,TE,15,10,9,9,100.00%,91,10.1,1,6,19,10.1,0.6,6.1,0,2018
315,Logan Thomas,BUF,26,TE,12,2,9,7,77.80%,67,9.6,1,2,22,7.4,0.6,5.6,0,2017
271,Logan Thomas,BUF,27,TE,12,3,17,12,70.60%,77,6.4,0,3,24,4.5,1,6.4,0,2018
222,Logan Thomas,DET,28,TE,16,3,28,16,57.10%,173,10.8,1,10,17,6.2,1,10.8,0,2019
31,Logan Thomas,WAS,29,TE,16,15,110,72,65.50%,670,9.3,6,36,30,6.1,4.5,41.9,0,2020
235,Logan Thomas,WAS,30,TE,6,6,25,18,72.00%,196,10.9,3,10,35,7.8,3,32.7,1,2021
111,Logan Thomas,WAS,31,TE,14,13,61,39,63.90%,323,8.3,1,15,27,5.3,2.8,23.1,0,2022
344,Lorenzo Diamond,ARI,25,TE,5,4,5,3,60.00%,19,6.3,0,1,8,3.8,0.6,3.8,0,2004
272,Lorenzo Diamond,MIA,26,TE,16,7,12,8,66.70%,54,6.8,0,2,18,4.5,0.5,3.4,0,2005
324,Luke Farrell,JAX,24,TE,15,4,11,7,63.60%,56,8,0,3,21,5.1,0.5,3.7,1,2021
364,Luke Farrell,JAX,25,TE,17,0,4,4,100.00%,40,10,0,3,15,10,0.2,2.4,0,2022
220,Luke Stocker,TAM,24,TE,16,11,27,16,59.30%,165,10.3,1,8,33,6.1,1,10.3,0,2012
310,Luke Stocker,TAM,27,TE,14,13,13,9,69.20%,61,6.8,1,3,14,4.7,0.6,4.4,0,2015
346,Luke Stocker,TAM,28,TE,12,10,8,5,62.50%,23,4.6,0,2,11,2.9,0.4,1.9,0,2016
373,Luke Stocker,2TM,29,TE,12,6,5,4,80.00%,30,7.5,1,0,12,6,0.3,2.5,0,2017
246,Luke Stocker,TEN,30,TE,16,11,21,15,71.40%,165,11,2,10,31,7.9,0.9,10.3,0,2018
308,Luke Stocker,ATL,31,TE,15,9,14,8,57.10%,53,6.6,0,2,18,3.8,0.5,3.5,1,2019
335,Luke Stocker,ATL,32,TE,16,13,11,7,63.60%,63,9,0,4,25,5.7,0.4,3.9,0,2020
454,Luke Stocker,MIN,33,TE,12,0,2,2,100.00%,12,6,0,0,7,6,0.2,1,0,2021
199,Luke Willson,SEA,23,TE,16,7,28,20,71.40%,272,13.6,1,14,39,9.7,1.3,17,0,2013
185,Luke Willson,SEA,24,TE,15,10,40,22,55.00%,362,16.5,3,14,80,9.1,1.5,24.1,0,2014
232,Luke Willson,SEA,25,TE,14,7,26,17,65.40%,213,12.5,1,11,24,8.2,1.2,15.2,0,2015
237,Luke Willson,SEA,26,TE,11,6,21,15,71.40%,129,8.6,2,7,19,6.1,1.4,11.7,0,2016
238,Luke Willson,SEA,27,TE,16,7,22,15,68.20%,153,10.2,4,8,27,7,0.9,9.6,0,2017
261,Luke Willson,DET,28,TE,14,8,19,13,68.40%,87,6.7,0,5,13,4.6,0.9,6.2,0,2018
311,Luke Willson,SEA,29,TE,8,7,10,8,80.00%,79,9.9,0,5,17,7.9,1,9.9,0,2019
498,Luke Willson,2TM,30,TE,8,0,3,1,33.30%,12,12,0,0,12,4,0.1,1.5,0,2020
221,Luther Broughton,PHI,26,TE,15,1,18,12,66.70%,104,8.7,0,8,21,5.8,0.8,6.9,1,2000
343,Luther Broughton,CAR,27,TE,15,0,4,2,50.00%,22,11,0,1,13,5.5,0.1,1.5,0,2001
343,Malcolm Johnson,CLE,24,TE,7,1,7,5,71.40%,44,8.8,0,2,21,6.3,0.7,6.3,1,2016
387,MarQueis Gray,CLE,24,TE,12,2,9,2,22.20%,8,4,0,0,5,0.9,0.2,0.7,0,2013
277,MarQueis Gray,2TM,25,TE,13,5,11,9,81.80%,134,14.9,0,0,41,12.2,0.7,10.3,0,2014
436,MarQueis Gray,BUF,26,TE,4,0,1,1,100.00%,2,2,0,0,2,2,0.3,0.5,0,2015
241,MarQueis Gray,MIA,27,TE,16,7,17,14,82.40%,174,12.4,0,7,53,10.2,0.9,10.9,0,2016
435,MarQueis Gray,MIA,28,TE,16,0,3,1,33.30%,10,10,0,1,10,3.3,0.1,0.6,0,2017
232,Marcedes Lewis,JAX,22,TE,15,3,21,13,61.90%,126,9.7,1,6,31,6,0.9,8.4,0,2006
107,Marcedes Lewis,JAX,23,TE,16,16,57,37,64.90%,391,10.6,2,22,25,6.9,2.3,24.4,0,2007
91,Marcedes Lewis,JAX,24,TE,16,16,74,41,55.40%,489,11.9,2,21,30,6.6,2.6,30.6,0,2008
129,Marcedes Lewis,JAX,25,TE,15,15,59,32,54.20%,518,16.2,2,20,47,8.8,2.1,34.5,1,2009
101,Marcedes Lewis,JAX,27,TE,15,15,85,39,45.90%,460,11.8,0,22,62,5.4,2.6,30.7,0,2011
64,Marcedes Lewis,JAX,28,TE,16,15,77,52,67.50%,540,10.4,4,25,26,7,3.3,33.8,0,2012
173,Marcedes Lewis,JAX,29,TE,11,11,47,25,53.20%,359,14.4,4,17,41,7.6,2.3,32.6,1,2013
208,Marcedes Lewis,JAX,30,TE,8,8,31,18,58.10%,206,11.4,2,10,63,6.6,2.3,25.8,0,2014
237,Marcedes Lewis,JAX,31,TE,16,16,37,16,43.20%,226,14.1,0,8,45,6.1,1,14.1,0,2015
195,Marcedes Lewis,JAX,32,TE,10,10,30,20,66.70%,169,8.5,1,9,37,5.6,2,16.9,0,2016
173,Marcedes Lewis,JAX,33,TE,16,16,48,24,50.00%,318,13.3,5,18,37,6.6,1.5,19.9,0,2017
391,Marcedes Lewis,GNB,34,TE,16,4,4,3,75.00%,39,13,0,1,30,9.8,0.2,2.4,0,2018
226,Marcedes Lewis,GNB,35,TE,16,11,19,15,78.90%,156,10.4,1,8,25,8.2,0.9,9.8,0,2019
297,Marcedes Lewis,GNB,36,TE,15,15,17,10,58.80%,107,10.7,3,6,36,6.3,0.7,7.1,0,2020
207,Marcedes Lewis,GNB,37,TE,17,17,28,23,82.10%,214,9.3,0,10,23,7.6,1.4,12.6,1,2021
335,Marcedes Lewis,GNB,38,TE,17,17,7,6,85.70%,66,11,2,5,31,9.4,0.4,3.9,0,2022
50,Marcedes Lewis*,JAX,26,TE,16,16,89,58,65.20%,700,12.1,10,37,42,7.9,3.6,43.8,2,2010
427,Marcel Jensen,JAX,24,TE,1,0,1,1,100.00%,8,8,0,0,8,8,1,8,0,2014
339,Marcellus Rivers,NYG,23,TE,16,0,5,3,60.00%,11,3.7,2,2,8,2.2,0.2,0.7,0,2001
359,Marcellus Rivers,NYG,24,TE,16,0,2,2,100.00%,25,12.5,1,1,17,12.5,0.1,1.6,0,2002
192,Marcellus Rivers,NYG,25,TE,12,6,22,17,77.30%,155,9.1,0,9,27,7,1.4,12.9,0,2003
325,Marcellus Rivers,NYG,26,TE,16,3,12,5,41.70%,36,7.2,1,3,13,3,0.3,2.3,1,2004
157,Marcellus Rivers,HOU,27,TE,16,5,35,24,68.60%,168,7,0,9,20,4.8,1.5,10.5,0,2005
452,Marcellus Rivers,NWE,29,TE,3,0,2,0,0.00%,0,,0,0,0,0,0,0,,2007
212,Marco Battaglia,CIN,27,TE,16,10,36,13,36.10%,105,8.1,0,3,15,2.9,0.8,6.6,0,2000
204,Marco Battaglia,2TM,28,TE,11,1,24,14,58.30%,127,9.1,0,0,17,5.3,1.3,11.5,1,2001
402,Marco Battaglia,2TM,29,TE,3,0,1,0,0.00%,0,,0,0,0,0,0,0,,2002
436,Marcus Baugh,WAS,26,TE,8,1,1,1,100.00%,2,2,0,0,2,2,0.1,0.3,0,2020
121,Marcus Pollard,IND,28,TE,16,14,42,30,71.40%,439,14.6,3,18,50,10.5,1.9,27.4,0,2000
69,Marcus Pollard,IND,29,TE,16,16,73,47,64.40%,739,15.7,8,34,86,10.1,2.9,46.2,0,2001
95,Marcus Pollard,IND,30,TE,15,15,69,43,62.30%,478,11.1,6,21,41,6.9,2.9,31.9,1,2002
92,Marcus Pollard,IND,31,TE,14,13,57,40,70.20%,541,13.5,3,25,70,9.5,2.9,38.6,1,2003
129,Marcus Pollard,IND,32,TE,13,13,41,29,70.70%,309,10.7,6,17,31,7.5,2.2,23.8,0,2004
66,Marcus Pollard,DET,33,TE,16,16,79,46,58.20%,516,11.2,3,28,86,6.5,2.9,32.3,1,2005
241,Marcus Pollard,DET,34,TE,15,5,17,12,70.60%,100,8.3,0,6,22,5.9,0.8,6.7,0,2006
144,Marcus Pollard,SEA,35,TE,14,10,35,28,80.00%,273,9.8,2,15,22,7.8,2,19.5,0,2007
122,Mark Andrews,BAL,23,TE,16,3,50,34,68.00%,552,16.2,3,28,74,11,2.1,34.5,0,2018
54,Mark Andrews,BAL,25,TE,14,2,88,58,65.90%,701,12.1,7,37,39,8,4.1,50.1,2,2020
43,Mark Andrews*,BAL,24,TE,15,4,98,64,65.30%,852,13.3,10,44,51,8.7,4.3,56.8,2,2019
30,Mark Andrews*,BAL,27,TE,15,15,113,73,64.60%,847,11.6,5,48,36,7.5,4.9,56.5,1,2022
5,Mark Andrews*+,BAL,26,TE,17,9,153,107,69.90%,1361,12.7,9,75,43,8.9,6.3,80.1,1,2021
179,Mark Bruener,PIT,28,TE,16,16,34,17,50.00%,192,11.3,3,11,30,5.6,1.1,12,0,2000
229,Mark Bruener,PIT,29,TE,9,9,19,12,63.20%,98,8.2,0,5,21,5.2,1.3,10.9,0,2001
235,Mark Bruener,PIT,30,TE,12,12,18,13,72.20%,66,5.1,1,4,10,3.7,1.1,5.5,0,2002
359,Mark Bruener,PIT,31,TE,14,0,6,2,33.30%,12,6,1,1,11,2,0.1,0.9,0,2003
330,Mark Bruener,HOU,32,TE,16,11,10,4,40.00%,52,13,0,2,27,5.2,0.3,3.3,0,2004
363,Mark Bruener,HOU,33,TE,16,15,4,2,50.00%,22,11,0,1,19,5.5,0.1,1.4,0,2005
258,Mark Bruener,HOU,34,TE,15,4,10,9,90.00%,62,6.9,2,4,25,6.2,0.6,4.1,0,2006
438,Mark Bruener,HOU,35,TE,14,1,1,0,0.00%,0,,0,0,0,0,0,0,,2007
222,Mark Campbell,CLE,25,TE,16,10,16,12,75.00%,80,6.7,1,2,17,5,0.8,5,0,2000
149,Mark Campbell,CLE,27,TE,16,16,46,25,54.30%,179,7.2,3,9,26,3.9,1.6,11.2,0,2002
116,Mark Campbell,BUF,28,TE,16,11,50,34,68.00%,339,10,1,11,31,6.8,2.1,21.2,0,2003
